"lsoa11cd","easting","northing","median_price","avg_listed_properties","avg_distance_to_station","positive_area","moderate_area","negative_area"
"E01002830",524728,181298,625000,,419.642815755917,229228.842540570429,24806.548080428571,23715.743653357143
"E01002831",524469,181264,540000,,254.852070430047,298927.171205159480,16803.611741040000,43241.635731660012
"E01002832",524837,181103,820000,,614.966400984626,453561.918362499000,16100.216761416667,21638.503562500000
"E01002833",524593,181024,682500,,498.947738850701,424318.484877519833,19832.540420958333,26031.475790500000
"E01002834",525805,178538,730000,,281.122324600718,239426.657842734375,156590.426310046875,53883.386937653269
"E01002835",526405,178738,995000,1.8846153846153846,207.875711310391,1731597.682429250000,100552.575886205882,1633.1442514558823529
"E01002836",526205,178530,845000,,328.110546884928,211436.740453513514,171496.988340202703,26169.546381523116
"E01002837",526378,178378,1350000,,477.173374963402,178755.231399046875,178654.679975687500,13013.700045689597
"E01002838",526558,178233,1000000,1.00000000000000000000,634.290937488686,183191.215509573235,171447.238722911765,8861.4224667091852941
"E01002839",525943,178713,780000,,296.003157362276,993517.980667375000,162257.135476500000,34623.659817795000
"E01002840",526776,177511,495000,1.00000000000000000000,958.54134839646,761147.498397933333,168276.449507766667,25139.364548276140
"E01002841",526378,177164,680000,1.00000000000000000000,541.245512112496,191402.285005150000,157632.520635500000,45511.170400011300
"E01002842",526538,177324,299950,,744.001439165433,741931.495204166667,157632.520635500000,41975.575850511300
"E01002843",526347,177298,425000,,678.438453051004,191519.258273437500,157632.520635500000,48016.914064761300
"E01002844",527161,177764,1145000,1.2105263157894737,1091.51154904043,777683.166577213684,265465.549917000000,0.00000000000000000000
"E01002845",526835,177698,750000,1.00000000000000000000,1099.37076000582,787249.228858998261,241347.672078434783,12402.997456440213
"E01002846",525372,178194,465000,1.00000000000000000000,200.86791040383,126136.645746337500,163557.234096750000,72096.450516770973
"E01002847",525311,178465,530000,1.00000000000000000000,235.772790980525,354074.444306805556,153857.903490444444,79394.679124722256
"E01002848",525109,178522,500000,1.00000000000000000000,397.727329852787,354504.378720193548,182444.253268207742,76573.045187835000
"E01002849",525612,178314,675000,1.00000000000000000000,252.58910610827,177747.832811824324,153622.150080000000,67432.469445516695
"E01002850",525533,178679,850000,1.00000000000000000000,165.025897218627,466422.317710288462,153866.970929307692,57760.605002822946
"E01002851",525353,178612,500000,1.00000000000000000000,201.462015734385,352366.574586875000,154470.862357600000,73424.676876050280
"E01002852",524174,182364,250000,1.00000000000000000000,649.197234169368,269021.647886500000,545774.182944166667,119750.042562500000
"E01002853",524135,181857,425000,,526.032843298152,225162.788514000000,512908.853004000000,67114.591376333367
"E01002854",524521,181917,320000,,435.575507792309,233860.328604500000,490434.333419333333,49766.792384166667
"E01002855",524547,181842,320000,,394.31091082047,246343.682101899800,485588.213250500000,44331.749109900000
"E01002856",524267,181683,410000,,269.378661539316,283071.533393071429,336062.692956666667,60671.987815380957
"E01002857",524421,182119,130000,,618.097155876698,204557.700031000000,484420.861139500000,75486.002549000000
"E01002858",527515,178620,362500,1.7419354838709677,555.478552524576,267458.943980662875,248185.296112046875,0.00000000000000000000
"E01002859",527795,178783,1400000,2.1428571428571429,303.576958802863,943087.132421019543,244300.680512800000,3475.0726555428571429
"E01002860",527566,178862,2000000,1.1851851851851852,533.029172340606,1626574.512649518027,251751.603425297297,0.00000000000000000000
"E01002861",527573,178516,1200000,2.5862068965517241,538.046772149609,437163.000531387103,245217.019882000000,0.00000000000000000000
"E01002862",527319,178639,340000,1.00000000000000000000,488.632979929912,206226.624470644846,253852.005278500000,0.00000000000000000000
"E01002863",527813,179026,1460000,3.3684210526315789,472.967101035439,1722522.077587218273,244741.570767363636,11057.049358545455
"E01002864",524613,179407,1900000,3.8095238095238095,375.40302893662,314673.690193309524,30024.96479278571861,55465.282962970429
"E01002865",525192,179497,1775000,2.9166666666666667,375.330625660013,1150831.483226846154,27755.80965100000432,40016.816792845231
"E01002866",524146,179582,525000,1.00000000000000000000,398.868930775288,350637.777831277778,52607.80233473926294,42792.595874680481
"E01002867",524560,179184,640000,1.4444444444444444,204.010710195251,303359.688672815789,92713.31299696631988,54644.403436056895
"E01002868",524606,180059,1750000,2.3333333333333333,264.511700589105,425950.221734840000,29480.87245560000432,35292.488932215680
"E01002869",524081,179892,462000,1.00000000000000000000,325.72549081635,389021.438647300000,38699.78982972000259,45645.837239899600
"E01002870",523932,180616,315000,,352.640542471994,394846.709410100000,21011.237382000000,105956.738135500020
"E01002871",524344,180298,1750000,1.00000000000000000000,283.5385997247,437255.736191980000,32339.75295222000432,49586.566243440000
"E01002872",524215,180410,625000,,485.523030807311,445453.839473050000,36555.11197270000173,64178.892972400000
"E01002873",524040,180114,570000,1.00000000000000000000,275.679194816802,441827.763272421053,32815.87111463158031,50675.427911473684
"E01002874",524312,181049,460000,,334.396936223267,306399.660947320000,12826.511197000000,47863.626400580000
"E01002875",524352,180725,843449,,459.809884982816,422330.240994425000,31543.68358542500173,48403.147916925000
"E01002876",523424,181465,1200000,,633.373568784138,916557.984364184211,531406.632233105263,153138.297214763258
"E01002877",523414,181244,499000,,431.788367266168,916209.127780750000,198265.980262416667,144064.817512375100
"E01002878",523984,181318,373800,,280.159993508925,584190.713725450000,109101.405871525000,124832.255251500095
"E01002879",524197,181151,435000,,232.546576519809,275273.844086750000,17515.472547700000,66948.725801400010
"E01002880",523781,180967,190000,,94.0785081933786,464678.002010000000,60424.179336000000,126370.851184833433
"E01002881",523986,180763,1080000,,303.419790975654,399083.673709800000,20063.578070800000,92596.595602000000
"E01002882",524766,180824,900000,,573.300423052894,594000.111793499000,30023.09988442857493,21375.222219880952
"E01002883",524964,180473,730000,,272.609483596875,1344672.973392046000,31026.09473684375432,6698.2752166562500000
"E01002884",525212,180671,817500,1.7692307692307692,243.823720196526,1532534.553431440176,39498.74063782353373,9597.6172800000000000
"E01002885",525443,180608,780000,2.0000000000000000,251.288101305442,1510445.794917702125,39905.71027762500432,1036.6702865625000000
"E01002886",525179,180922,985000,1.1428571428571429,500.785257377541,1488463.427720756143,46155.56639892857353,18910.217362457143
"E01002887",526165,179072,880000,1.9565217391304348,275.134781615464,2726617.819352434211,36411.621245671053,0.00000000000000000000
"E01002888",525894,179002,849000,,380.537073588802,1793690.925543191489,126814.800531000000,1298.7710308574468085
"E01002889",525793,179593,1100000,1.00000000000000000000,267.849918905198,2263437.504623107143,33641.66806657143289,0.00000000000000000000
"E01002890",525838,179313,1950000,1.00000000000000000000,387.461123639265,2192444.627996055556,23233.76937066666787,0.00000000000000000000
"E01002891",526214,179473,1000000,3.2000000000000000,576.054717670032,2730200.342714340000,16652.954877000000,0.00000000000000000000
"E01002892",526274,179237,1300000,3.2727272727272727,402.65337985206,2673172.478562787879,17344.119089484848,0.00000000000000000000
"E01002893",525848,177924,545000,,501.538244860076,142602.814442489362,157291.212503117021,65904.293692360236
"E01002894",525728,178185,580000,,363.275582155632,135001.277355046512,153715.414511523256,65037.911575062277
"E01002895",526348,177989,1025000,,811.98496671584,168327.383145375000,166592.970961642857,40448.441829422014
"E01002896",526031,178016,750000,,660.872747783841,159182.657695895833,157632.520635500000,60536.754552632133
"E01002897",526014,177666,400000,,688.001822507966,148145.377213611111,157632.520635500000,59080.995344155744
"E01002898",525887,178302,975000,,449.517942583613,159397.080496125000,158225.559742910714,59127.594185673729
"E01002899",527410,178000,598000,1.7307692307692308,939.942361418232,787243.257525413077,241209.420957000000,0.00000000000000000000
"E01002900",527616,177814,1600000,2.2692307692307692,952.677632801632,747570.672852748621,298567.969787396552,0.00000000000000000000
"E01002901",527731,177918,785000,3.0416666666666667,787.405373427891,764441.567166656667,329679.763404166667,0.00000000000000000000
"E01002902",528022,178435,850000,5.6216216216216216,224.845151244977,711558.359292854892,400002.960443378378,0.00000000000000000000
"E01002903",527616,178191,2550000,3.4000000000000000,687.981464203687,821837.846101523333,239337.914697766667,0.00000000000000000000
"E01002905",524004,181850,325500,,569.079182635152,409839.073518318182,572194.686369136364,98574.867545591009
"E01002906",523506,181751,519280,,795.601075291003,921959.976112500000,683959.721528833333,159266.108258583433
"E01002908",523114,181698,450000,,941.756592968447,936295.105117400000,721091.444557000000,150605.472567500100
"E01002909",523972,181519,425000,,361.581743531828,747099.987380096154,564370.283833961538,131769.604675019323
"E01002910",526724,178024,900000,1.00000000000000000000,776.372471718732,656475.655856780714,186734.111201714286,0.00000000000000000000
"E01002911",526591,177864,2700000,1.00000000000000000000,954.271969676217,625163.689393792195,172681.813023756098,27235.542799607129
"E01002912",526378,177709,780000,,969.920309025467,320961.164745625000,164918.543375444444,49147.313291927967
"E01002913",526160,177491,715000,,734.671394934416,110450.775764978723,157632.520635500000,52403.846709532577
"E01002914",527245,178360,1060000,1.2272727272727273,598.426681718241,671125.084505717273,248638.715011090909,0.00000000000000000000
"E01002915",520377,166456,330000,,680.758953042182,214638.930588269231,885185.020706808692,137751.279899992308
"E01002916",519602,166533,410000,,963.491334982575,180620.094192647059,598779.412401058824,90888.473925035294
"E01002917",520068,166648,390000,,975.555717594586,179745.099387222222,766879.190692111222,114519.291210600000
"E01002918",520367,166134,243000,,605.034123282941,211808.669853913043,1152518.419870696435,179097.358870300000
"E01002919",519982,165919,246000,,347.498782738879,198684.649577941176,1169632.428710764706,147291.105875005882
"E01002920",520005,167209,383000,,847.444194660234,138828.610005882353,518243.021913823529,368796.402855582353
"E01002921",518677,167523,249950,,569.215908969292,315868.800678846154,277268.506710750000,357258.201637461538
"E01002922",518989,167341,270000,,793.847956630388,90526.339077083333,399294.406090208333,365890.904878791667
"E01002923",518602,167114,220000,,609.176522726503,115894.010006250000,242628.137584375000,149233.895870875000
"E01002924",519305,167141,515000,,997.55531103676,95916.019034375000,398720.856741875000,288562.326370500000
"E01002925",518882,166766,290000,,976.987185242823,108670.895745454545,235829.015040454545,102631.417924060606
"E01002926",519615,167786,439950,,360.321520270544,19680.304861904762,687301.693387857143,551572.989951095238
"E01002927",520532,168082,280000,,771.032836329086,7435.0809300000000000,474451.992151250000,571959.722928825000
"E01002928",520908,168139,230000,,716.278976873598,60245.529361236364,543640.847481545455,348635.191060863636
"E01002929",521548,168860,560000,,385.912914359145,118715.231818400000,876866.825803750000,292131.772525850000
"E01002930",521276,168446,220000,,327.819154412718,95915.868068607143,767459.464781428571,247143.434095357143
"E01002931",521762,168384,415000,,501.720318874349,123417.385137866667,876891.765746595238,293858.729769785714
"E01002932",520114,168399,223000,,547.923578350659,8088.9240800000000000,704228.617036500000,579245.998213000000
"E01002933",518938,170054,500000,,640.157640642434,6893280.661440450000,429489.651002350000,83874.196761725000
"E01002934",518535,170287,560000,,811.169370014882,6812483.573215857143,384528.272826547619,65139.461159452381
"E01002935",519222,169830,294000,,383.810118143163,6720434.741199371429,616625.443330714286,66813.778732128571
"E01002937",518870,169815,450000,,542.777675673819,6414935.578202594595,445872.924142837838,71116.277943513514
"E01002938",518943,170295,424500,,874.255066239401,6782995.666094921053,377987.738355723684,86769.499675868421
"E01002939",518327,164703,232500,,592.40944099431,58961.788532142857,948003.391713757143,150750.014941971429
"E01002940",517921,164188,230000,,436.373324999634,121450.850635693548,933551.729328683871,139326.049034529032
"E01002941",517749,164608,250000,,812.866575059514,71215.705330000000,529164.981952566667,116585.079276400000
"E01002942",518231,164567,265000,,463.431609859178,75726.417765735294,683904.314420858824,147784.263243694118
"E01002943",517432,164281,250000,,950.129918970634,91604.411950000000,483929.522023600000,56739.441183040000
"E01002944",519268,164393,240000,,859.415033238043,100744.887322763158,1625170.659399210526,143146.161012168421
"E01002945",518912,164071,230000,,561.985446504636,103991.604582500000,2099314.143310370370,159850.049139140741
"E01002946",519258,163729,235000,,866.852209363132,103991.604582500000,1974795.227163026316,119480.875366463158
"E01002947",518571,163931,275000,,349.72089306787,130675.042497934783,1810645.044417521739,152939.793532313043
"E01002948",517436,163328,270000,,849.945735276377,348007.235226961538,2165566.556294215385,88042.786126330769
"E01002949",517748,163797,280000,,524.193802230632,175081.634530545455,1196031.167889468182,119849.069858172727
"E01002950",518332,163350,229950,,437.773677648187,155910.366498791667,1820717.732951895833,128377.541570816667
"E01002951",519578,170287,470000,,777.846053072002,6738579.998088956522,542055.430890869565,85046.418713913043
"E01002952",520336,170169,1350000,,1241.97571704976,4548773.979405486667,1202370.414306533333,18157.776423800000
"E01002953",521409,169890,999999,,1246.66791880717,2359557.010140066667,1499395.847696133333,78068.649701166667
"E01002954",519669,169737,219000,,301.597868765771,5705424.068400461538,700483.640602692308,170332.368176923077
"E01002955",521105,172015,465000,,2940.55292671416,12139902.312256966667,1853220.199195666667,1484.0083708333333333
"E01002956",520869,171526,650000,,2449.89297799717,11158011.808828150000,1416396.223165750000,2035.2114800000000000
"E01002957",519781,170576,205000,,1026.51171652145,6747286.494918666667,946485.870371466667,48756.097849933333
"E01002958",520678,168632,330000,,686.76458901504,4964.0710875000000000,808675.706251928571,406239.469397607143
"E01002959",520378,169593,679000,,952.29822305358,70491.747628227273,1288589.528089818182,58993.857168181818
"E01002960",519951,169358,430000,,580.391943471175,511514.454034142857,793883.004300714286,315897.419578571429
"E01002961",520770,169176,460000,,834.74278444197,8494.2160652916666667,1018460.307004229167,167395.949312479167
"E01002962",520354,169005,259950,,955.393201932683,10111.1551000000000000,778745.660960928571,432954.089960142857
"E01002963",521110,168861,235000,,332.64674160547,92859.541790250000,694227.266382722222,206337.789999000000
"E01002964",518469,168773,250000,1.6666666666666667,784.778973267775,3326041.992109130435,397852.207347391304,367741.467629043478
"E01002965",517989,168541,255000,2.3333333333333333,920.338630873958,4883709.137028970588,262387.462152323529,244945.236153088235
"E01002966",518615,168456,349950,,1044.42236712023,2175284.240244444444,456132.511594041667,460016.356116472222
"E01002967",517817,167950,300000,,667.080106088228,2899494.103882272727,107226.994732754545,133814.660069454545
"E01002968",518197,169103,368950,2.6764705882352941,578.603769979725,6126066.045600816327,253732.270196122449,149590.030353061224
"E01002969",519287,169066,125000,,545.293633339261,20222.310200000000,624557.899276666667,496558.603637666667
"E01002970",519611,169036,265000,,616.352313963804,20222.310200000000,654873.329951333333,557998.444153666667
"E01002971",518877,168953,313500,,735.45011662162,211151.921367659574,488892.020943936170,459195.662104170213
"E01002972",518918,169341,249950,,535.565218153419,1445142.520951621622,493181.700205945946,318279.391545945946
"E01002973",519912,168756,257000,,706.415699305717,20222.310200000000,652837.918303000000,595900.473193000000
"E01002974",519450,169388,399950,,270.299087201533,2238523.640242800000,620788.366675000000,327607.405176666667
"E01002975",520934,166870,375000,,354.036736771599,288212.454874722222,635374.537350834333,102355.969171300000
"E01002976",522410,166637,275000,,552.23208119832,477476.193776940000,906551.256712260160,113775.524638164000
"E01002977",521293,166709,300000,,359.200420639737,309738.045959750000,550091.872935876000,117744.136332550000
"E01002978",521903,166301,415000,,346.155510518184,466249.957217103846,497282.956949500654,114305.022036557692
"E01002979",521141,166238,365000,,351.050438843025,314321.093744571429,446425.455682215286,114145.462911085714
"E01002980",521501,166965,376500,,627.807391124676,304378.441494600000,540010.067546063500,132132.468248268750
"E01002981",521137,167332,360000,,873.20698423505,265659.074261941667,491355.397898833750,107768.362184725000
"E01002982",521726,167308,335500,,873.407124292607,261891.911292450000,506131.169372857500,128410.275856771429
"E01002983",522067,167075,367500,,737.993366040542,446465.148563621053,825124.087676421263,120506.962470300000
"E01002984",521175,167839,275000,,853.766560967395,159946.832616925000,436214.735941625000,138383.297320843750
"E01002985",521783,167929,305000,,774.204324008557,221638.295647311111,735752.199207138889,208410.944430277778
"E01002986",520645,167787,342000,,929.002272019155,125419.411275000000,407947.531750000000,379811.617292530000
"E01002987",518090,167514,221000,,270.809708248229,2939993.243041250000,162777.100464650000,158697.852014625000
"E01002988",517465,167322,322000,,601.707516298218,2900035.851825000000,115684.820616672414,121785.554360896552
"E01002989",517704,167395,338000,,400.574722992338,2915073.579702083333,125463.128618375000,122100.135507333333
"E01002990",518262,167814,264000,,560.927999279953,2910557.877161734694,242899.025980928571,373488.829791755102
"E01002991",518570,168002,270000,,815.710432363163,2214059.199612000000,369689.839601000000,445248.977758160000
"E01002992",518863,167957,330000,,816.6808203055,20931.991618269231,429487.096106923077,535963.327694307692
"E01002993",517791,166870,249950,,514.716157729241,2848939.044887500000,142638.102027750000,124083.364474000000
"E01002994",518121,166027,249950,,1293.41006409207,60710.407642708333,278372.616754041667,16742.366829500000
"E01002995",518110,166776,365000,,620.241355336235,291686.830233620690,226156.969042775862,121991.561600275862
"E01002996",518857,166260,377500,,1172.18343265924,98170.332019736842,269180.605582921053,20630.675563421053
"E01002997",518527,166189,330000,,1116.15571804165,103278.392665625000,299945.483993125000,51585.502026187500
"E01002998",518925,165866,250000,,1003.42597471163,90329.243375000000,537905.778409600000,117121.429090245000
"E01002999",518483,166965,227000,,500.905593124612,521506.610427380952,221913.766343000000,125948.195545428571
"E01003000",518816,165572,262500,,1007.65679370753,47969.350703343750,749776.436687218750,115319.506634525000
"E01003001",519400,165663,277000,,497.032307980395,47287.954116250000,1084702.046340800000,152883.456537800000
"E01003002",518168,165561,238000,,1445.67491854539,10311.5848300000000000,354647.804757253333,21684.200669333333
"E01003003",519262,166058,306000,,687.516917751575,86646.534507142857,894687.028162000000,146746.728113157143
"E01003004",518578,165342,288000,,1151.52305330504,11912.124450000000,503799.414994918182,87783.177371527273
"E01003005",518321,164981,250000,,885.614832890798,23929.563370350000,682800.189367500000,138729.099964560000
"E01003006",517717,171313,500000,,1593.91737369986,1162538.913047565217,894687.700359847826,33198.000046978261
"E01003007",518221,171359,447500,,1784.68070625928,7241663.259447111111,776622.542217388889,34120.792103500000
"E01003008",518434,170968,410000,,1452.75175022682,7225701.559771000000,499232.719278500000,34120.792103500000
"E01003009",518921,170993,319950,,1519.24237867746,7136533.047740380952,336938.516267095238,36756.534667785714
"E01003010",518176,170511,640000,,990.889630175095,4206910.114091428571,452277.701176785714,55247.661248142857
"E01003011",518126,170234,460000,,748.030855422509,2970008.119377241379,446651.650092672414,68033.351051051724
"E01003013",530806,179702,370000,1.7164179104477612,293.241830888444,469310.545935586957,202103.402485977362,4084.1906755000000000
"E01003014",531154,179229,250000,1.00000000000000000000,244.483506914867,272198.639533250000,237606.602047250000,4084.1906755000000000
"E01003015",531198,179076,267000,1.00000000000000000000,453.876766761863,318625.375439346154,225886.130896153846,4084.1906755000000000
"E01003016",530943,180170,525000,1.00000000000000000000,192.157836549463,147862.587631208417,172504.051767552250,4084.1906755000000000
"E01003017",531360,180137,544330,1.00000000000000000000,158.948915730379,192141.887788750400,118362.528432792300,4092.4341617499200000
"E01003018",530632,174639,280000,,870.938912975728,772463.021797693548,430467.556183935484,72975.317077774194
"E01003019",530266,174803,355000,,883.049611491848,588317.491335981481,477863.761869870370,66037.347693972222
"E01003020",530619,174951,365000,,652.291160887534,659955.265299633333,461426.762206733333,82824.458550500000
"E01003021",530358,174069,275000,,1298.34119588409,785133.975879150000,538965.402967700000,20288.767730350000
"E01003022",530149,174175,250000,,1286.40683609879,454393.360357142857,503569.115887404762,2875.8384747142857143
"E01003023",530275,173839,250000,1.00000000000000000000,1144.08409767916,573209.296414977273,566598.700375727273,21349.959940704545
"E01003024",530505,173961,160000,1.00000000000000000000,1275.04142620759,832294.936487500000,609051.227287333333,1523.4555970000000000
"E01003025",530580,173593,245000,1.00000000000000000000,974.307656771698,825809.361867130435,581181.649079913043,54450.182529739130
"E01003026",529196,174568,490000,,514.268327259654,950558.836280312500,310862.492780296875,9977.7504396406250000
"E01003027",529734,174689,900000,,680.940774475494,860750.043230220000,330165.690141880000,55393.867811040000
"E01003028",529540,174366,380000,,792.414733408652,1022320.253029756410,344344.153237346154,9420.2629931923076923
"E01003029",529939,174934,357000,,686.832988774558,563921.276167000000,385644.101060864865,65736.719604054054
"E01003030",528955,174303,340000,,207.472328083887,928129.138519666667,264565.870684214286,7352.9478998214285714
"E01003031",529273,174223,420000,,483.671533397524,985457.625012552632,278585.735558315789,8601.4223498947368421
"E01003032",529391,175104,315000,,255.389870385671,810347.352538454545,336629.989313954545,63391.050483045455
"E01003033",529486,174647,891000,,617.956251565443,963832.525062774194,336875.775115935484,25363.576919854839
"E01003034",529259,176061,250000,,181.980836518342,611767.329687400000,410084.243476750000,65431.867018150000
"E01003035",529743,175597,357900,,160.544848224433,522706.382632438596,466154.847789447368,68817.854202000000
"E01003036",529494,175887,373500,,273.041066104251,630639.743678000000,467501.812710724138,68645.243578000000
"E01003037",528789,175995,375000,,638.54840687105,1084650.407595800000,219339.879825766667,66808.833296800000
"E01003038",528966,175765,465000,,559.518978278736,797404.713795578125,302678.257679687500,69767.885673437500
"E01003039",529270,175614,407500,,356.071184821141,802667.158366750000,346922.238620347222,68817.854202000000
"E01003040",528813,175592,335000,,689.384127080751,801422.476456000000,210532.093763204545,70806.118322454545
"E01003041",529714,175272,244000,,286.161936241142,552737.446009058824,429843.179491617647,68817.854202000000
"E01003042",528647,175412,310000,,808.894536247787,824969.088039000000,174774.235774552632,37701.432103947368
"E01003043",531308,174975,362000,,541.810719676617,696507.782296704545,402824.450258931818,129508.967008409091
"E01003044",531664,174959,204000,,569.583240766684,782549.054526250000,367882.886555250000,143029.355752500000
"E01003045",531330,176046,197500,,603.975286144627,326153.510926388889,545700.153050722222,152112.271771832333
"E01003046",531798,176277,173000,,438.270043298914,379686.488167700000,393476.298374600000,115467.663888499000
"E01003047",531158,175275,243000,,209.307412890256,574505.382228750000,472003.142575250000,136802.517046899900
"E01003048",531770,175852,120000,,207.788519992009,365626.370755000000,416016.207775166667,159647.108540999167
"E01003049",531532,175619,247500,,411.392636260411,448917.141341150000,440032.835785600000,149796.727145199600
"E01003050",531233,175128,303500,,385.59634084381,667957.739420952381,443612.326637571429,128156.928134000000
"E01003051",531861,175433,270000,,300.649045941477,557347.404461875000,309719.854664250000,151996.486217875000
"E01003052",531472,175244,188000,,349.417633170278,761541.143943400000,423301.764343900000,137080.384705100000
"E01003053",530698,175714,403000,,447.74260671806,214837.146323953125,554394.146805718750,78699.250415671875
"E01003054",529884,175430,362151,,290.253292949133,431522.984594048077,476326.945540846154,68817.854202000000
"E01003055",530699,175243,300000,,370.92802487209,685650.206938333333,507948.030481266667,79914.196274566667
"E01003056",530370,175394,336000,,418.131723907943,313077.607168703704,485516.514763962963,75881.243580333333
"E01003057",530074,175241,340000,,433.587778195672,403516.293041346154,438991.046431807692,68817.854202000000
"E01003058",530398,175220,312500,,581.914962515642,300762.959010941176,423725.906328558824,78953.603085661765
"E01003059",531116,176211,190000,,641.525020383202,293644.320684100000,634142.293500500000,108262.354044399000
"E01003060",530804,176093,158000,,526.754338441165,338724.894794000000,780679.912122250000,91872.920473499000
"E01003061",530888,175674,267000,,311.031033210695,226437.477015785714,566781.304498000000,101578.620702357143
"E01003062",533412,170875,228500,,391.065868465682,1085559.448669263158,355250.061614552632,101919.624144500000
"E01003063",533126,170856,214000,,420.520042313225,855948.240731178571,342154.288197214286,96690.395074571429
"E01003064",532657,172212,317950,,733.854443458239,541152.318210279412,869590.859891750000,195129.003256779412
"E01003065",532684,171850,235000,,759.899297074366,347738.093952625000,472076.379891458333,210326.635350083333
"E01003066",532314,171880,215000,,462.966884311155,200951.785546275000,337404.627064375000,160789.946319650000
"E01003067",532969,171711,410000,,549.266721348057,814748.795584847826,558254.847969500000,155120.523085478261
"E01003068",532692,171583,294000,,692.14346365027,361561.367720631579,339661.373689684211,172690.494737736842
"E01003069",532840,171221,216000,,509.848493955945,696480.932800625000,365468.639589375000,73415.634032083333
"E01003070",533136,171197,246000,,225.022075015341,1078310.719159266667,436215.533523500000,115667.972486933333
"E01003071",531651,174784,377000,,468.646071612368,781324.603643771429,334633.777995714286,145701.115624728571
"E01003072",532112,174800,550000,,487.77120535101,810924.934957557692,228501.659985230769,155831.343540134615
"E01003073",531984,175340,303060,,512.098581582127,519318.588874000000,266500.389911222222,117831.756606555556
"E01003074",531622,174615,327500,,408.207668917181,720362.411289925000,311944.173460100000,141005.207153887500
"E01003075",532117,176230,201500,,452.029629607165,342870.981931625000,337285.392902750000,139882.469539124000
"E01003076",532220,175973,230000,,355.807279451202,323327.494094888889,269050.510470583333,163310.223835999444
"E01003077",532086,175957,265500,,226.38969705184,333417.267900017857,319212.131944232143,118817.610537874286
"E01003078",532284,175422,380000,,586.182408101912,246959.799349562500,212847.805079062500,158170.790981062500
"E01003079",531406,172360,205000,,598.778790987558,85559.189081132474,616295.379105052632,184747.558466026316
"E01003080",531310,172204,244950,,566.862386332787,73229.481642017586,595202.259598362069,172630.407618689655
"E01003081",531738,171940,260000,,315.476277215401,228464.116797375125,501116.273342843750,152915.886370687500
"E01003082",531935,171407,185000,,592.242218445189,317919.118320055556,429224.469563111111,134294.608380777778
"E01003083",531338,171824,397000,,620.868098204093,294633.784755071429,521585.628266428571,155910.426266928571
"E01003084",531627,171716,250000,,427.777988572957,368075.281423037037,477430.405620166667,154597.508956907407
"E01003085",531486,171425,357500,,730.470588391789,446404.474617931818,436074.670429295455,145785.240804318182
"E01003086",532366,171048,160000,,954.351752722834,272481.493316285714,426128.439034928571,92592.331011285714
"E01003087",531467,171140,158000,,996.679461001364,486309.943587863636,361811.556345181818,80290.974289272727
"E01003088",530311,175703,389000,,255.378180948596,328729.163550500000,474057.024062545455,66419.501803318182
"E01003089",529662,176403,207000,,381.664843120499,224793.605776714286,487955.063016714286,60378.012765571429
"E01003090",530112,175995,385000,,346.942531646941,271338.378918500000,515669.772666459459,60851.023718418919
"E01003091",529521,176210,245000,,185.344957812666,515827.090212562500,431698.463538781250,62114.652891687500
"E01003092",529900,176348,260000,,484.718243491943,189374.415343318182,434765.147264545455,59694.840908500000
"E01003093",530466,176227,225000,,260.652244986405,245116.896369312500,720922.259865375000,59694.840908500000
"E01003094",530380,175997,422500,,459.997669321615,208946.089507000000,578762.190575088235,59694.840908500000
"E01003095",529785,176016,335000,,264.218630223419,517797.375760696970,474615.988405075758,67014.394529439394
"E01003096",530578,175914,315000,,506.040525626341,240840.491809628205,641956.999547961538,74592.088460846154
"E01003097",530175,177326,247500,,683.407103510909,287868.796794166667,630663.453254166667,5401.0428035000000000
"E01003098",530786,177308,670000,,407.895115100911,406630.912859823529,557999.080956970588,14888.087033117118
"E01003099",531093,177607,245000,,151.633352250162,343124.356386607143,421302.882498357143,14804.859138249357
"E01003100",531083,177276,271250,1.00000000000000000000,300.781461171657,420325.929888420000,534735.534942000000,17525.119805879000
"E01003101",531129,177912,250000,,356.042120975763,357758.078495576923,347496.402654153846,6475.1554790384615385
"E01003102",530626,177830,360000,,315.852241924507,310544.473424833333,352803.248796033333,5401.0428035000000000
"E01003104",530465,177415,292000,,575.371805332692,381594.526191750000,481647.026035022727,5401.0428035000000000
"E01003105",531068,178393,335000,,545.14975372989,483316.753719500000,259216.923908700000,8514.0770346000000000
"E01003106",531356,178492,370000,,345.535817948573,428829.611948300000,222714.371677200000,3533.7394052400000000
"E01003107",531287,178147,480000,,405.143645391706,399485.332237611111,304944.642368013889,2850.5503685138888889
"E01003108",531497,178510,220000,,282.583933235736,389862.338139400000,206683.094166200000,2042.0953377500000000
"E01003109",530562,178675,355000,1.00000000000000000000,586.942977370942,400697.662376241379,341974.071981706897,8302.7466004482758621
"E01003110",531671,178770,357500,,427.722417615321,391613.944210400000,165637.969074971429,4037.9451305285714286
"E01003111",531028,178558,230000,,634.867935537208,493611.624325500000,255318.266619000000,8134.9727781250000000
"E01003112",530669,178794,288000,1.5714285714285714,740.384930831003,412050.742516350000,312123.950939600000,8945.1291986500000000
"E01003113",529750,171207,222500,,302.029732786265,723288.139111406250,133978.132427250000,303979.688842700000
"E01003114",529808,170969,242000,,334.204596740845,488392.820788277778,134493.222285925926,319786.237434959259
"E01003115",529896,170623,275000,,255.31053882894,354687.620851916667,215307.743221333333,298374.721569950000
